p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.62E-09,0.609995559,0.696,0.49,5.85E-05,0,TWIST1
1.63E-09,0.418475085,0.939,0.657,5.90E-05,0,ATP5G2
1.71E-09,0.548075949,0.602,0.402,6.17E-05,0,HIST1H2BK
1.73E-09,0.877262394,0.421,0.241,6.25E-05,0,KRT8
1.78E-09,0.614715914,0.621,0.417,6.45E-05,0,PDGFRB
1.79E-09,0.64842069,0.586,0.386,6.49E-05,0,LTBP2
2.38E-09,0.480496623,0.88,0.73,8.62E-05,0,BCAT1
2.44E-09,0.639188466,0.625,0.443,8.82E-05,0,CTNNBIP1
2.71E-09,0.688875129,0.67,0.501,9.80E-05,0,SLC30A7
2.72E-09,0.653633582,0.566,0.377,9.84E-05,0,MYOF
2.78E-09,0.362549079,0.977,0.925,0.000100346,0,UBL5
2.78E-09,0.430140431,0.816,0.598,0.000100404,0,LOXL2
3.08E-09,0.632303517,0.706,0.583,0.000111283,0,ZNF428
3.08E-09,0.349364215,0.99,0.964,0.000111342,0,HINT1
3.09E-09,1.888970058,0.291,0.15,0.000111749,0,KIAA1199
3.20E-09,0.472683453,0.848,0.736,0.000115735,0,HDDC2
3.73E-09,0.526278942,0.806,0.661,0.0001347,0,TEAD1
4.63E-09,0.335907912,0.942,0.657,0.000167504,0,SERPINH1
5.53E-09,0.569279892,0.667,0.497,0.000199995,0,EVA1B
5.88E-09,0.515505648,0.718,0.567,0.000212385,0,GNG12
5.94E-09,0.461124865,0.861,0.734,0.000214781,0,SRM
6.03E-09,0.577989742,0.641,0.478,0.000217929,0,DESI2
6.06E-09,0.552034422,0.576,0.38,0.000218905,0,SNORA76
6.20E-09,0.318812578,0.796,0.578,0.000224023,0,CTHRC1
6.28E-09,0.683091054,0.573,0.374,0.000226798,0,Mar-06
6.49E-09,0.677236433,0.599,0.43,0.000234611,0,NPM3
6.75E-09,0.515262315,0.663,0.465,0.000244006,0,SETD5-AS1
6.91E-09,0.630386862,0.65,0.463,0.000249641,0,CDKN1A
7.01E-09,0.379033476,0.981,0.956,0.000253265,0,FAU
7.19E-09,0.729818193,0.676,0.532,0.000259939,0,IFT20
7.34E-09,0.336244603,0.948,0.865,0.000265399,0,PRELID1
7.35E-09,0.466708704,0.832,0.629,0.000265631,0,BAX
8.43E-09,0.452814822,0.9,0.771,0.000304728,0,CLIC4
8.55E-09,0.355218454,0.955,0.928,0.000309034,0,CIRBP
8.68E-09,0.692461148,0.544,0.351,0.000313638,0,MFAP2
8.70E-09,0.427028875,0.686,0.517,0.000314534,0,RARS2
9.94E-09,0.460628718,0.767,0.593,0.000359113,0,KDELR3
1.00E-08,0.578206008,0.605,0.407,0.000363158,0,C16orf13
1.07E-08,0.440496577,0.796,0.667,0.000385591,0,TMED3
1.08E-08,0.51296692,0.738,0.6,0.000391436,0,TMEM219
1.14E-08,0.311226717,0.955,0.934,0.000412699,0,SERP1
1.14E-08,0.553173089,0.612,0.421,0.000413224,0,GBP1
1.29E-08,0.679004074,0.521,0.358,0.00046763,0,MGAT1
1.31E-08,0.61582935,0.589,0.397,0.000472913,0,TUG1
1.34E-08,0.40397571,0.841,0.604,0.000485225,0,ATP5D
1.41E-08,0.459526908,0.845,0.686,0.000511054,0,RRBP1
1.49E-08,0.372672258,0.981,0.872,0.000536925,0,SEC61G
1.57E-08,0.957024745,0.317,0.169,0.000566537,0,SEZ6L2
1.57E-08,0.492761495,0.806,0.696,0.000567976,0,TLN1
1.65E-08,0.353676501,0.935,0.839,0.000594856,0,EI24
1.85E-08,1.021149397,0.411,0.259,0.000667962,0,NBL1
1.95E-08,0.339600973,0.997,0.984,0.000704087,0,YBX1
2.02E-08,0.61411922,0.612,0.443,0.000729996,0,EXTL2
2.03E-08,1.123475498,0.337,0.192,0.000734808,0,GPR124
2.22E-08,0.895460458,0.437,0.276,0.000801697,0,ZFHX4
2.30E-08,0.551611626,0.741,0.549,0.000831543,0,RAB13
2.33E-08,0.313336539,0.977,0.937,0.000843129,0,ATP6V1G1
2.38E-08,0.633161225,0.663,0.467,0.000859646,0,PPIC
2.45E-08,0.884656443,0.43,0.277,0.000883833,0,FRG1B
2.55E-08,0.365527868,0.838,0.646,0.000922336,0,PGRMC2
2.57E-08,0.60044647,0.65,0.478,0.000928928,0,GULP1
2.62E-08,0.394057518,0.803,0.679,0.000948594,0,IFI27L2
2.73E-08,0.398574717,0.828,0.768,0.000986983,0,HIGD2A
2.99E-08,0.541817632,0.712,0.528,0.001079441,0,STOM
3.01E-08,1.891827548,0.275,0.142,0.001086371,0,CYP1B1
3.17E-08,0.861308181,0.414,0.252,0.001147149,0,PDXDC1
3.24E-08,0.867527265,0.382,0.226,0.001171971,0,AL592183.1
3.84E-08,0.647659725,0.531,0.36,0.001388985,0,FAM127C
3.89E-08,0.397362931,0.773,0.534,0.001407018,0,FENDRR
4.04E-08,0.400471618,0.696,0.491,0.001461142,0,GJA1
4.08E-08,0.437383154,0.751,0.58,0.001474474,0,EDIL3
4.10E-08,0.631468976,0.641,0.512,0.001482938,0,EMD
4.27E-08,0.763860163,0.547,0.394,0.001544913,0,PTPN14
4.74E-08,0.35169261,0.922,0.654,0.00171119,0,MIR4435-1HG
4.95E-08,0.394660384,0.803,0.621,0.001788249,0,IGF2
4.98E-08,0.381512956,0.926,0.666,0.001798046,0,GPX8
5.06E-08,0.366357954,0.867,0.611,0.001828619,0,RCN1
5.12E-08,0.601848156,0.605,0.434,0.001851985,0,TP53TG1
5.18E-08,0.319532847,0.871,0.629,0.001873632,0,LINC00152
5.42E-08,0.400345972,0.854,0.709,0.001960181,0,KLHL5
5.50E-08,0.61434365,0.634,0.494,0.00198764,0,RBMS3
5.71E-08,0.403378783,0.641,0.453,0.002062668,0,MAF1
5.79E-08,0.354142859,0.796,0.566,0.002090957,0,LRRC17
5.81E-08,0.477524721,0.641,0.463,0.002098715,0,PEX2
6.31E-08,0.792646447,0.411,0.245,0.002280001,0,MRVI1
6.31E-08,0.407681411,0.942,0.779,0.002281085,0,C12orf75
6.34E-08,0.534270523,0.66,0.517,0.002291514,0,SNTB2
6.38E-08,0.373536578,0.751,0.516,0.002307118,0,QPRT
6.71E-08,0.432807274,0.563,0.38,0.002426494,0,SNHG9
6.83E-08,0.577150405,0.828,0.739,0.002469546,0,ZFP36L1
6.92E-08,0.594073108,0.583,0.41,0.002499771,0,MYO1C
6.98E-08,0.395180778,0.718,0.539,0.002524162,0,CSRP2
7.12E-08,0.402771832,0.9,0.807,0.002571737,0,DRAP1
7.89E-08,0.347449539,0.945,0.868,0.002852667,0,RABAC1
7.90E-08,0.272515968,0.968,0.783,0.002855292,0,TPM1
7.90E-08,0.656791384,0.489,0.32,0.002856088,0,PRR16
7.91E-08,0.998914098,0.33,0.19,0.002858533,0,BACH1
8.00E-08,0.771563636,0.379,0.226,0.002889506,0,SLC12A8
8.31E-08,0.482857457,0.757,0.574,0.003004421,0,CITED2
8.34E-08,0.399245965,0.89,0.846,0.003012203,0,TIMM8B
8.48E-08,0.388232603,0.883,0.742,0.003063401,0,TOMM22
9.21E-08,0.305244351,0.838,0.605,0.003328333,0,ATP5A1
9.55E-08,0.334219612,0.932,0.861,0.003450917,0,KTN1
1.03E-07,0.420951791,0.816,0.659,0.00370469,0,RAD23B
1.09E-07,1.063786276,0.375,0.235,0.003943796,0,VGLL3
1.11E-07,0.35954668,0.848,0.753,0.004011505,0,RWDD1
1.13E-07,0.781550919,0.405,0.249,0.004089365,0,SPSB1
1.14E-07,1.201781205,0.353,0.213,0.004128556,0,MXRA5
1.15E-07,0.554749154,0.602,0.417,0.00415753,0,NDUFA7.1
1.17E-07,0.452038994,0.799,0.633,0.004217959,0,SEC23A
1.21E-07,0.374814527,0.88,0.657,0.00437811,0,RAB34
1.26E-07,0.640177974,0.485,0.319,0.00453793,0,GSTT1
1.37E-07,0.376392542,0.793,0.646,0.004964832,0,DAP
1.41E-07,0.854905336,0.392,0.237,0.005103264,0,HEPH
1.48E-07,0.335371499,0.916,0.708,0.005359297,0,RHOC
1.51E-07,0.297654578,0.929,0.858,0.005454602,0,EIF3L
1.54E-07,0.612897396,0.476,0.308,0.005574508,0,ITIH5
1.57E-07,0.446395997,0.689,0.533,0.005690211,0,SNHG7
1.67E-07,0.288409631,0.961,0.929,0.0060288,0,COX6B1
1.71E-07,0.449668788,0.686,0.507,0.006181255,0,PAWR
1.79E-07,0.533078408,0.621,0.47,0.006480277,0,RNF187
1.86E-07,0.496597665,0.845,0.7,0.006722941,0,CHN1
1.86E-07,0.371628876,0.896,0.846,0.006728116,0,SSU72
2.24E-07,0.343964181,0.89,0.873,0.008098963,0,LSM7
2.33E-07,0.336082576,0.929,0.764,0.008405269,0,CHCHD2
2.41E-07,0.648407319,0.592,0.432,0.008691649,0,RRAS
2.43E-07,0.968942845,0.337,0.194,0.008765625,0,SOGA2
2.43E-07,0.386475113,0.887,0.84,0.008780414,0,NDUFB1
2.48E-07,1.072386136,0.327,0.194,0.008962019,0,TNFRSF19
2.57E-07,0.358201593,0.89,0.741,0.009284959,0,HNRNPA0
2.58E-07,0.319796117,0.909,0.65,0.00932514,0,Sep-07
2.61E-07,1.13359329,0.269,0.14,0.009447634,0,RP11-383H13.1
2.75E-07,0.987101427,0.278,0.15,0.009950366,0,RCAN2
2.78E-07,0.535743458,0.683,0.539,0.010060279,0,PLOD2
2.82E-07,0.877770385,0.414,0.26,0.010186487,0,LYRM5
2.82E-07,0.316379179,0.799,0.59,0.010204845,0,SLC1A5
3.01E-07,0.611546266,0.576,0.417,0.010868507,0,SNAI2
3.10E-07,0.73295532,0.647,0.543,0.011197851,0,GLS
3.10E-07,0.888308984,0.317,0.18,0.011210262,0,HOXA3
3.34E-07,0.557750632,0.498,0.326,0.012066647,0,RABL5
3.69E-07,0.734902347,0.44,0.292,0.01332233,0,AKT1S1
3.81E-07,0.671450539,0.395,0.244,0.013752348,0,TMEM119
3.94E-07,0.575285299,0.595,0.43,0.014238311,0,LMO7
4.04E-07,0.540806844,0.586,0.451,0.01459698,0,MEIS2
4.06E-07,0.320411417,0.961,0.885,0.014683602,0,SNX3
4.07E-07,0.662211033,0.362,0.215,0.014716,0,PRSS12
4.09E-07,0.408209913,0.663,0.478,0.014764224,0,LINC00493
4.20E-07,0.600911917,0.56,0.394,0.01516155,0,TMEM141
4.30E-07,0.367065254,0.893,0.736,0.015555091,0,CMTM6
4.58E-07,0.442004248,0.657,0.495,0.016565748,0,FKBP10
4.77E-07,0.395707788,0.841,0.747,0.017253746,0,UFM1
4.83E-07,0.350611307,0.864,0.725,0.017445848,0,TIMP2
5.20E-07,0.408320383,0.939,0.941,0.018784019,0,TXNRD1
5.30E-07,0.676200728,0.492,0.333,0.019159503,0,MARVELD1
5.53E-07,0.432051713,0.638,0.455,0.019976534,0,FAM101B
5.58E-07,0.363516357,0.896,0.677,0.020171983,0,CD99
5.61E-07,0.521981636,0.725,0.598,0.020260488,0,C16orf87
5.62E-07,0.499173983,0.65,0.494,0.020299333,0,MSRB2
5.76E-07,0.409456798,0.816,0.605,0.020815823,0,LSMD1
6.00E-07,0.304825618,0.948,0.855,0.021688303,0,AP2S1
6.06E-07,0.32142339,0.945,0.734,0.021888603,0,HSPB1
6.09E-07,0.46676607,0.667,0.532,0.022005145,0,TMA16
6.23E-07,0.576918471,0.602,0.456,0.022507508,0,RBCK1
6.38E-07,0.923224257,0.45,0.307,0.023062143,0,ITGA11
6.53E-07,0.576128394,0.531,0.375,0.023601335,0,TRAM2
6.78E-07,0.799814343,0.43,0.296,0.024497231,0,RPS17L
6.80E-07,0.659721991,0.489,0.328,0.024578781,0,FAT4
6.88E-07,0.326090603,0.848,0.733,0.024879502,0,C5orf24
6.92E-07,0.521375957,0.453,0.297,0.025001191,0,ADAMTS5
7.11E-07,0.727675899,0.463,0.319,0.025677952,0,NEK7
7.17E-07,0.596872231,0.566,0.432,0.025927003,0,ZNF580
7.18E-07,0.40603093,0.78,0.62,0.025941657,0,CDC42EP3
7.19E-07,0.77776591,0.424,0.277,0.025977586,0,SLC2A4RG
7.49E-07,0.546819715,0.592,0.436,0.027085959,0,C19orf60
7.55E-07,0.493739847,0.427,0.282,0.02727288,0,ARL4D
7.78E-07,0.329521161,0.79,0.663,0.028104002,0,P4HA1
7.81E-07,0.444604396,0.696,0.59,0.028211219,0,RAI14
7.95E-07,0.49386664,0.57,0.384,0.028717214,0,IER3
8.36E-07,0.456035029,0.728,0.612,0.030223224,0,TP53I11
8.52E-07,0.25971429,0.987,0.977,0.030806189,0,UQCRQ
8.62E-07,0.603631189,0.524,0.374,0.031155394,0,PHLDA3
8.82E-07,0.295268483,0.861,0.616,0.031859323,0,SELT
8.95E-07,0.606638419,0.537,0.398,0.032335591,0,SULF1
9.04E-07,0.394121968,0.761,0.603,0.032666386,0,CD81
9.46E-07,0.589738323,0.573,0.442,0.034170154,0,ZNF90
9.60E-07,0.58807761,0.557,0.402,0.034695266,0,CASP4
9.69E-07,0.35783557,0.929,0.839,0.035011361,0,LPP
9.85E-07,0.273189637,0.841,0.594,0.035592072,0,TMEM66
9.87E-07,0.687127391,0.495,0.356,0.035664885,0,SNX18
1.00E-06,0.441051641,0.757,0.631,0.036188741,0,FNDC3B
1.02E-06,0.412575301,0.696,0.51,0.03681259,0,FAM114A1
1.05E-06,0.317237385,0.935,0.841,0.037892853,0,RSL24D1
1.07E-06,0.428626307,0.589,0.413,0.038651775,0,C11orf83
1.13E-06,0.373941253,0.799,0.675,0.04074115,0,CRTAP
1.13E-06,0.449157774,0.521,0.361,0.040884846,0,CCNB1IP1
1.18E-06,0.89268549,0.269,0.147,0.042720686,0,FAM150A
1.20E-06,0.381191611,0.741,0.551,0.043204327,0,PELO
1.20E-06,0.569409891,0.33,0.188,0.043290856,0,PRRG1
1.21E-06,0.302446078,0.9,0.876,0.043765386,0,ATP6V1F
1.23E-06,0.63683318,0.576,0.427,0.044423374,0,CLIP1
1.24E-06,0.364231912,0.848,0.739,0.044932053,0,ITGB1BP1
1.28E-06,0.86239992,0.405,0.275,0.046345226,0,H2AFJ
1.32E-06,0.34042181,0.864,0.815,0.047725918,0,TRAPPC1
1.34E-06,0.252116006,0.932,0.72,0.048313921,0,REXO2
1.35E-06,0.526153493,0.54,0.381,0.048799869,0,CMTM3
1.39E-06,0.314978813,0.903,0.809,0.05023998,0,RAP1B
1.43E-06,0.344466372,0.786,0.649,0.051829134,0,ADAM9
1.44E-06,0.387442193,0.741,0.605,0.051897457,0,CRIM1
1.46E-06,0.418098205,0.731,0.551,0.05269827,0,TMEM45A
1.48E-06,0.508091139,0.625,0.499,0.053553079,0,HCFC1R1
1.51E-06,0.266563614,0.955,0.94,0.054609366,0,NDUFA11
1.51E-06,0.497698393,0.515,0.345,0.05467756,0,Sep-09
1.54E-06,0.566340046,0.414,0.265,0.055751726,0,KIAA1432
1.68E-06,0.260111348,0.99,0.932,0.060617249,0,SLC25A3
1.69E-06,0.859704123,0.346,0.208,0.06117306,0,ARHGAP29
1.76E-06,0.646225665,0.479,0.346,0.063594811,0,FZD7
1.84E-06,0.485177895,0.667,0.554,0.066558101,0,XPOT
1.85E-06,0.998712617,0.265,0.145,0.066853015,0,RASSF8-AS1
1.95E-06,0.741098447,0.382,0.245,0.070420727,0,AVEN
2.03E-06,0.263552612,0.955,0.819,0.073184939,0,NPC2
2.05E-06,0.375898043,0.822,0.667,0.074017168,0,STUB1
2.05E-06,0.693890003,0.382,0.245,0.074198985,0,PLXDC2
2.05E-06,0.450687831,0.689,0.545,0.074234294,0,DPH3
2.07E-06,0.304428163,0.896,0.73,0.07464231,0,S100A13
2.21E-06,0.262195452,0.977,0.926,0.079927801,0,SUMO1
2.29E-06,0.843757632,0.443,0.31,0.082674248,0,CRABP2
2.30E-06,0.813431488,0.456,0.328,0.082946717,0,DEXI
2.33E-06,0.918294884,0.256,0.138,0.084297334,0,KIAA0430
2.34E-06,0.663023596,0.437,0.288,0.08471872,0,C5orf28
2.49E-06,0.633396974,0.505,0.349,0.090080063,0,LEPREL4
2.64E-06,0.738165534,0.379,0.242,0.095373582,0,FAM134A
2.65E-06,0.983786873,0.317,0.192,0.095911784,0,FAM43A
2.67E-06,0.65858975,0.414,0.269,0.09646865,0,MEIS3
2.73E-06,0.869751608,0.359,0.226,0.098785055,0,CBWD5
2.80E-06,0.695286785,0.466,0.319,0.101091646,0,APOBEC3C
2.81E-06,0.361645596,0.725,0.549,0.101453634,0,EFEMP2
2.82E-06,0.427901406,0.773,0.638,0.101821246,0,SPG21
2.98E-06,0.585219406,0.453,0.314,0.107754467,0,PPAP2A
3.04E-06,0.380034626,0.793,0.612,0.109744122,0,ID1
3.17E-06,0.337020264,0.958,0.675,0.114574176,0,S100A11
3.20E-06,0.554270239,0.618,0.468,0.115505875,0,JOSD2
3.25E-06,0.649834112,0.489,0.345,0.117496551,0,DLEU1
3.32E-06,0.836816684,0.492,0.375,0.120082273,0,B4GALT1
3.34E-06,1.185986427,0.282,0.169,0.120688661,0,LRIG3
3.47E-06,0.294476388,0.887,0.716,0.12533579,0,PDLIM7
3.68E-06,0.372616663,0.796,0.661,0.132870992,0,KDELR1
3.68E-06,0.42852524,0.706,0.559,0.133005408,0,MAP2K2
3.72E-06,0.628876745,0.453,0.308,0.134399847,0,AC093673.5
3.72E-06,0.468618059,0.699,0.57,0.134489933,0,AP1S1
3.76E-06,0.306738367,0.864,0.616,0.13579378,0,ATP5G1
3.86E-06,0.499236316,0.521,0.382,0.139332382,0,AP006222.2
3.92E-06,0.337958644,0.835,0.728,0.141562274,0,YIF1A
3.93E-06,0.290125053,0.922,0.655,0.142182244,0,C19orf10
3.96E-06,0.618980924,0.395,0.25,0.142962357,0,RP11-490M8.1
3.99E-06,0.285048988,0.883,0.75,0.144366169,0,CSTB
4.38E-06,0.286764298,0.761,0.642,0.158252639,0,ERLEC1
4.51E-06,0.37971135,0.689,0.517,0.162928302,0,VAMP3
4.58E-06,0.500108448,0.683,0.537,0.165487781,0,MYO1B
4.60E-06,0.344831026,0.764,0.64,0.166136733,0,CHMP3
4.62E-06,0.743643737,0.424,0.299,0.166829997,0,ARL5B
4.63E-06,0.681925715,0.382,0.245,0.167354441,0,FAM115A
4.73E-06,0.507570122,0.599,0.452,0.171048666,0,FAM89B
4.92E-06,0.684741498,0.405,0.267,0.177664456,0,SMIM11
5.09E-06,0.316491834,0.366,0.227,0.183776131,0,S100A16
5.29E-06,0.319445061,0.667,0.557,0.191262429,0,VEZT
5.30E-06,0.444516504,0.595,0.46,0.191370142,0,PABPC4
5.44E-06,0.364657069,0.822,0.629,0.196574278,0,CAV2
5.61E-06,0.343766978,0.77,0.575,0.202693745,0,C11orf73
5.73E-06,0.635446281,0.44,0.296,0.207231615,0,FRZB
5.77E-06,0.59804886,0.544,0.413,0.208584602,0,SORBS3
5.85E-06,0.868012722,0.392,0.268,0.211353197,0,C1orf54
5.86E-06,0.490675447,0.482,0.338,0.211719713,0,MMP14
5.91E-06,0.756052237,0.288,0.169,0.213716787,0,TSHZ3
5.98E-06,0.267537491,0.964,0.878,0.216289484,0,KDELR2
6.34E-06,0.58238368,0.521,0.369,0.229101932,0,CYTL1
6.38E-06,0.25446128,0.987,0.93,0.230447928,0,POMP
6.54E-06,0.369680809,0.722,0.587,0.236380292,0,SMIM15
6.61E-06,0.722378918,0.375,0.245,0.238926572,0,C19orf66
6.65E-06,0.738827247,0.291,0.171,0.240371064,0,HOTAIRM1
6.66E-06,0.272843156,0.854,0.728,0.240802822,0,LSM5
6.67E-06,0.27310809,0.919,0.914,0.241126834,0,RPL36AL
6.70E-06,0.544508136,0.592,0.468,0.242035545,0,TTYH3
6.84E-06,0.568090008,0.485,0.35,0.247175024,0,CHAC1
6.94E-06,0.593001238,0.359,0.222,0.250682393,0,RP5-977B1.11
6.94E-06,0.735151227,0.375,0.249,0.2508724,0,MEF2BNB
7.03E-06,0.710035618,0.395,0.265,0.254021487,0,RNF217
7.29E-06,0.568417532,0.44,0.292,0.263381516,0,NCBP2-AS2
7.42E-06,0.604684361,0.612,0.513,0.268204865,0,IRF2BPL
7.44E-06,0.522092613,0.56,0.434,0.268855275,0,ELL2
7.54E-06,0.663168742,0.421,0.283,0.272611349,0,TMEM2
7.71E-06,0.518537919,0.447,0.308,0.278773139,0,SSBP4
7.80E-06,0.37865657,0.744,0.578,0.281705481,0,EBPL
7.83E-06,0.385395189,0.612,0.433,0.283097157,0,FAM127B
7.85E-06,0.303832961,0.728,0.526,0.283746412,0,STRA13
8.04E-06,0.274022268,0.916,0.658,0.290621091,0,WBP5
8.28E-06,0.457407415,0.511,0.384,0.299168272,0,CPD
8.54E-06,0.748043964,0.375,0.242,0.308737203,0,CTD-2336O2.1
8.62E-06,0.941618895,0.311,0.194,0.311500652,0,CDKN2B
8.67E-06,0.425126608,0.696,0.552,0.313250445,0,RNF11
8.75E-06,0.389081247,0.583,0.442,0.316232669,0,ZDHHC4
8.82E-06,0.534944436,0.563,0.429,0.318567315,0,LAMA4
8.85E-06,0.30661564,0.706,0.559,0.319990674,0,GLIPR2
8.86E-06,0.722182593,0.337,0.211,0.320351158,0,SUV420H1
8.90E-06,0.803924789,0.317,0.191,0.321731672,0,ADAMTS8
8.95E-06,0.428468221,0.764,0.701,0.323585825,0,PBX1
9.00E-06,0.432355424,0.537,0.39,0.325288023,0,ADAMTS12
9.02E-06,0.572133414,0.479,0.342,0.325866589,0,SIAH2
9.44E-06,0.70555647,0.362,0.241,0.3411758,0,JDP2
9.45E-06,0.742999808,0.372,0.255,0.341541516,0,ST6GALNAC6
1.00E-05,0.363266513,0.773,0.656,0.362317384,0,ZYX
1.00E-05,0.642724443,0.424,0.292,0.36318531,0,TEAD2
1.02E-05,0.688283376,0.392,0.268,0.370117687,0,PLAGL1
1.03E-05,0.380886943,0.871,0.791,0.372533142,0,ANAPC13
1.04E-05,0.336048174,0.689,0.567,0.374682956,0,FGFR1
1.08E-05,0.262829159,0.929,0.784,0.388707283,0,SSR3
1.09E-05,0.675298782,0.35,0.221,0.395016018,0,GBP3
1.15E-05,0.599805981,0.382,0.243,0.416839865,0,NUMB
1.18E-05,0.31288944,0.883,0.847,0.427369035,0,LAMTOR4
1.20E-05,0.947155412,0.356,0.246,0.433992923,0,APOL2
1.20E-05,0.32165623,0.845,0.7,0.434267896,0,CD151
1.23E-05,0.427484593,0.615,0.446,0.445133539,0,C11orf48
1.24E-05,0.30860586,0.796,0.657,0.448828607,0,POLE4
1.30E-05,0.315673052,0.625,0.484,0.471334722,0,MXRA7
1.31E-05,0.291582339,0.893,0.766,0.474169689,0,SH3BGRL
1.32E-05,0.295459137,0.78,0.589,0.47862262,0,MRP63
1.37E-05,0.337116699,0.822,0.709,0.495120338,0,CMPK1
1.39E-05,0.285806004,0.984,0.944,0.503956821,0,ARPC2
1.46E-05,0.666821327,0.505,0.398,0.528414141,0,PIGS
1.46E-05,0.585413554,0.379,0.244,0.528801413,0,DKFZP761J1410
1.56E-05,0.473021747,0.663,0.57,0.564660472,0,RAB4A
1.62E-05,0.266528089,0.88,0.648,0.58384192,0,TCEB1
1.63E-05,0.59490857,0.463,0.328,0.589575171,0,TGFBR2
1.65E-05,0.535599138,0.401,0.267,0.597674971,0,CD248
1.66E-05,0.366457433,0.712,0.596,0.598957022,0,YIPF5
1.67E-05,0.792317084,0.317,0.192,0.602075381,0,PYCARD
1.67E-05,0.289386854,0.929,0.879,0.603825418,0,TIMM13
1.69E-05,0.77002498,0.307,0.188,0.61162778,0,LPHN2
1.79E-05,0.681890545,0.359,0.238,0.646857619,0,SLFN5
1.81E-05,1.194211601,0.288,0.181,0.65464635,0,PTHLH
1.83E-05,1.066664909,0.294,0.185,0.659927313,0,GLI3
1.85E-05,0.656288623,0.427,0.301,0.668163795,0,PPP1R18
1.86E-05,0.339205638,0.819,0.725,0.670850922,0,MTPN
1.88E-05,0.353986451,0.686,0.52,0.680813019,0,DUSP14
1.91E-05,0.594911185,0.421,0.296,0.691201416,0,GS1-251I9.4
1.92E-05,1.170546448,0.272,0.17,0.693196062,0,MBNL1-AS1
1.93E-05,0.545935383,0.479,0.345,0.697325079,0,AGPAT2
1.96E-05,0.753167249,0.32,0.2,0.7085973,0,PRKRIR
1.97E-05,0.511139209,0.553,0.414,0.71159453,0,RP11-386G11.10
1.98E-05,0.608389792,0.482,0.371,0.715443793,0,NXN
2.15E-05,0.309059157,0.79,0.647,0.778062047,0,XBP1
2.15E-05,0.311589476,0.877,0.717,0.778344448,0,CD164
2.20E-05,0.898246434,0.275,0.169,0.796237632,0,CDR2
2.27E-05,0.280145021,0.9,0.82,0.820909534,0,ITGAE
2.32E-05,0.4349793,0.524,0.396,0.837420372,0,RYK
2.32E-05,0.40011097,0.725,0.667,0.837746071,0,FAM133B
2.37E-05,0.540320906,0.557,0.425,0.857564158,0,PRRX2
2.41E-05,0.478802867,0.731,0.693,0.872356068,0,MBNL1
2.43E-05,0.629089814,0.472,0.354,0.876792178,0,MAP7D3
2.43E-05,0.662829817,0.33,0.212,0.876968783,0,MRAS
2.43E-05,0.427110482,0.502,0.358,0.877612684,0,VAMP7
2.43E-05,0.250309091,0.893,0.809,0.878026558,0,ZFAND5
2.43E-05,0.659358947,0.269,0.162,0.879435039,0,CPA4
2.55E-05,0.585500894,0.408,0.282,0.920912968,0,UBE2Q1
2.61E-05,0.883751106,0.262,0.16,0.943463479,0,C3orf17
2.65E-05,0.544024947,0.388,0.254,0.95592917,0,SETD8
2.65E-05,0.386104569,0.566,0.415,0.959349714,0,RUNX1
2.70E-05,0.695960202,0.324,0.207,0.97566331,0,THAP9-AS1
2.74E-05,0.531413442,0.485,0.358,0.989283238,0,CDIPT
2.75E-05,0.384238574,0.702,0.534,0.992901827,0,PARVA
2.78E-05,0.638072846,0.482,0.35,1,0,RP11-349A22.5
2.84E-05,0.498099206,0.469,0.345,1,0,NDST1
2.86E-05,0.480131755,0.631,0.535,1,0,JUND
2.95E-05,0.495850665,0.502,0.367,1,0,CCDC23
3.00E-05,0.355339606,0.696,0.521,1,0,CHMP4B
3.06E-05,0.362428227,0.754,0.662,1,0,MZT2A
3.09E-05,0.271193969,0.867,0.806,1,0,WDR83OS
3.12E-05,0.706056873,0.272,0.162,1,0,AGPAT6
3.15E-05,0.573990187,0.437,0.296,1,0,SPG20
3.19E-05,0.434748606,0.57,0.442,1,0,GOLGA2
3.19E-05,0.251000861,0.974,0.934,1,0,PRDX5
3.22E-05,0.439123607,0.663,0.529,1,0,UGCG
3.22E-05,0.465284533,0.553,0.425,1,0,HDGFRP3
3.24E-05,0.426395149,0.605,0.486,1,0,NME3
3.26E-05,0.389887075,0.628,0.526,1,0,ZFP36L2
3.31E-05,0.495296515,0.57,0.468,1,0,NR3C1
3.32E-05,0.337736617,0.751,0.62,1,0,MCFD2
3.35E-05,0.275262437,0.706,0.514,1,0,FOXF1
3.37E-05,0.42011401,0.744,0.648,1,0,SH3GLB1
3.39E-05,0.527163092,0.434,0.325,1,0,NACC2
3.55E-05,0.566715789,0.379,0.262,1,0,CERCAM
3.59E-05,0.271715381,0.838,0.628,1,0,RAB32
3.65E-05,0.622129144,0.356,0.23,1,0,C7orf49
3.68E-05,0.637152129,0.479,0.358,1,0,MSC
3.69E-05,0.510549709,0.57,0.427,1,0,TRIP6
3.73E-05,0.293649487,0.809,0.733,1,0,MRPL52
3.93E-05,0.601443566,0.333,0.219,1,0,ATP10D
3.95E-05,0.821695583,0.324,0.212,1,0,C8orf82
4.04E-05,0.527758341,0.382,0.253,1,0,ACVR1
4.36E-05,0.473725008,0.676,0.541,1,0,GAS6
4.36E-05,0.892858621,0.288,0.189,1,0,KLF9
4.40E-05,0.540647727,0.375,0.247,1,0,FHL3
